mouse,month,treatment,hotspots,ln2volume
#009,1,UV,0,13.71818662
#263,1,UV,0,13.71818662
#006,1,UV,0,13.71892704
#303,1,UV,0,13.71892704
#303,1,UV,0,13.71966707
#970,1,UV,0,13.71966707
#009,1,UV,0,13.72262341
#003,1,UV,0,13.72409932
#003,1,UV,0,13.72557371
#006,1,UV,0,13.72557371
#009,1,UV,0,13.7270466
#258,1,UV,0,13.72778248
#289,1,UV,0,13.73512072
#263,1,UV,0,13.7358525
#009,1,UV,0,13.7365839
#263,1,UV,0,13.7365839
#281,1,UV,0,13.7365839
#974,1,UV,0,13.7365839
#303,1,UV,0,13.73731494
#282,1,UV,0,13.7380456
#282,1,UV,0,13.73877589
#263,1,UV,0,13.74169338
#282,1,UV,0,13.74169338
#006,1,UV,0,13.74387762
#003,1,UV,0,13.74533195
#258,1,UV,0,13.74823622
#282,1,UV,0,13.75041059
#263,1,UV,0,13.75258169
#970,1,UV,0,13.75258169
#282,1,UV,0,13.75402728
#282,1,UV,0,13.75402728
#282,1,UV,0,13.75835537
#317,1,UV,0,13.75979518
#282,1,UV,0,13.76911912
#258,1,UV,0,13.77054824
#974,1,UV,0,13.77197594
#022,1,UV,0,13.77553903
#009,1,UV,0,13.7762506
#006,1,UV,0,13.77767267
#258,1,UV,0,13.77767267
#003,1,UV,0,13.77838319
#263,1,UV,0,13.78193051
#291,1,UV,0,13.7847621
#291,1,UV,0,13.78546913
#289,1,UV,0,13.78617581
#022,1,UV,0,13.78688215
#258,1,UV,0,13.78758814
#970,1,UV,0,13.78758814
#131,1,UV,0,13.78829379
#009,1,UV,0,13.78899909
#003,1,UV,0,13.78970405
#970,1,UV,0,13.78970405
#006,1,UV,0,13.79111293
#022,1,UV,0,13.79111293
#009,1,UV,0,13.79181686
#022,1,UV,0,13.79181686
#258,1,UV,0,13.79392657
#009,1,UV,0,13.79673474
#009,1,UV,0,13.79953745
#289,1,UV,0,13.79953745
#974,1,UV,0,13.79953745
#131,1,UV,0,13.80023728
#974,1,UV,0,13.80023728
#974,1,UV,0,13.80093677
#258,1,UV,0,13.80163592
#282,1,UV,0,13.80163592
#009,1,UV,0,13.80233473
#022,1,UV,0,13.8030332
#281,1,UV,0,13.8030332
#974,1,UV,0,13.8030332
#282,1,UV,0,13.80512659
#303,1,UV,0,13.8065205
#131,1,UV,0,13.80791306
#970,1,UV,0,13.80930428
#263,1,UV,0,13.80999939
#970,1,UV,0,13.80999939
#003,1,UV,0,13.81069416
#303,1,UV,0,13.8120827
#131,1,UV,0,13.81485579
#303,1,UV,0,13.81554822
#258,1,UV,0,13.8169321
#131,1,UV,0,13.81762355
#317,1,UV,0,13.81762355
#258,1,UV,0,13.81831466
#282,1,UV,0,13.82314319
#303,1,UV,0,13.82314319
#970,1,UV,0,13.82314319
#009,1,UV,0,13.82451981
#281,1,UV,0,13.82451981
#970,1,UV,0,13.82520762
#970,1,UV,0,13.82658227
#006,1,UV,0,13.82795562
#131,1,UV,0,13.82795562
#970,1,UV,0,13.8286418
#303,1,UV,0,13.83001318
#009,1,UV,0,13.83138326
#258,1,UV,0,13.83275204
#291,1,UV,0,13.83343595
#258,1,UV,0,13.83411952
#131,1,UV,0,13.83957653
#289,1,UV,0,13.83957653
#303,1,UV,0,13.83957653
#022,1,UV,0,13.84297671
#282,1,UV,0,13.84365579
#291,1,UV,0,13.84365579
#003,1,UV,0,13.84433454
#022,1,UV,0,13.84501298
#289,1,UV,0,13.84501298
#974,1,UV,0,13.84501298
#258,1,UV,0,13.8463689
#006,1,UV,0,13.84704638
#974,1,UV,0,13.84772354
#131,1,UV,0,13.84840038
#003,1,UV,0,13.84907691
#258,1,UV,0,13.85110459
#303,1,UV,0,13.85110459
#974,1,UV,0,13.8524548
#006,1,UV,0,13.85312943
#258,1,UV,0,13.85447774
#022,1,UV,0,13.85717059
#009,1,UV,0,13.85851514
#258,1,UV,0,13.86052961
#303,1,UV,0,13.86052961
#258,1,UV,0,13.86120047
#970,1,UV,0,13.86120047
#131,1,UV,0,13.86254127
#970,1,UV,0,13.8632112
#003,1,UV,0,13.86388082
#263,1,UV,0,13.86388082
#303,1,UV,0,13.86655619
#022,1,UV,0,13.86722426
#281,1,UV,0,13.86722426
#258,1,UV,0,13.86855947
#258,1,UV,0,13.86855947
#006,1,UV,0,13.86989345
#022,1,UV,0,13.87055997
#263,1,UV,0,13.87388799
#009,1,UV,0,13.87588112
#022,1,UV,0,13.87588112
#006,1,UV,0,13.8778715
#009,1,UV,0,13.87853435
#022,1,UV,0,13.87985914
#303,1,UV,0,13.88052108
#282,1,UV,0,13.88118272
#258,1,UV,0,13.88250508
#281,1,UV,0,13.88250508
#303,1,UV,0,13.8831658
#003,1,UV,0,13.88382623
#258,1,UV,0,13.88382623
#022,1,UV,0,13.88448635
#282,1,UV,0,13.88448635
#282,1,UV,0,13.88514617
#258,1,UV,0,13.8864649
#303,1,UV,0,13.88778243
#009,1,UV,0,13.88844074
#258,1,UV,0,13.88909876
#022,1,UV,0,13.88975647
#970,1,UV,0,13.891071
#974,1,UV,0,13.891071
#974,1,UV,0,13.89172782
#003,1,UV,0,13.89238433
#006,1,UV,0,13.89238433
#258,1,UV,0,13.89369647
#006,1,UV,0,13.89435209
#289,1,UV,0,13.89435209
#317,1,UV,0,13.89435209
#282,1,UV,0,13.89631717
#258,1,UV,0,13.89762574
#289,1,UV,0,13.89958636
#281,1,UV,0,13.90089197
#258,1,UV,0,13.9021964
#022,1,UV,0,13.90675262
#003,1,UV,0,13.90740234
#258,1,UV,0,13.90870089
#258,1,UV,0,13.90999828
#281,1,UV,0,13.90999828
#303,1,UV,0,13.90999828
#258,1,UV,0,13.91064654
#289,1,UV,0,13.91194218
#006,1,UV,0,13.91323666
#263,1,UV,0,13.91323666
#006,1,UV,0,13.91452997
#003,1,UV,0,13.9151762
#282,1,UV,0,13.9151762
#289,1,UV,0,13.91582213
#970,1,UV,0,13.91582213
#009,1,UV,0,13.91646778
#022,1,UV,0,13.91711313
#289,1,UV,0,13.9177582
#970,1,UV,0,13.91904747
#003,1,UV,0,13.92033559
#263,1,UV,0,13.92033559
#289,1,UV,0,13.92033559
#289,1,UV,0,13.92355087
#289,1,UV,0,13.92355087
#258,1,UV,0,13.92547661
#009,1,UV,0,13.93059936
#317,1,UV,0,13.93123843
#003,1,UV,0,13.93251572
#009,1,UV,0,13.93315394
#970,1,UV,0,13.93315394
#303,1,UV,0,13.93442953
#009,1,UV,0,13.935704
#282,1,UV,0,13.93824956
#263,1,UV,0,13.93952065
#974,1,UV,0,13.93952065
#970,1,UV,0,13.94015578
#281,1,UV,0,13.9426935
#009,1,UV,0,13.94522677
#009,1,UV,0,13.9477556
#003,1,UV,0,13.94964931
#970,1,UV,0,13.94964931
#131,1,UV,0,13.95028
#258,1,UV,0,13.95028
#003,1,UV,0,13.95279999
#282,1,UV,0,13.95405834
#258,1,UV,0,13.95531559
#131,1,UV,0,13.9559438
#263,1,UV,0,13.9559438
#006,1,UV,0,13.95657174
#263,1,UV,0,13.95719941
#003,1,UV,0,13.95908078
#022,1,UV,0,13.96158546
#303,1,UV,0,13.96221095
#970,1,UV,0,13.96346112
#003,1,UV,0,13.96471021
#258,1,UV,0,13.96595821
#131,1,UV,0,13.96658181
#289,1,UV,0,13.96720514
#003,1,UV,0,13.96845099
#022,1,UV,0,13.96907351
#009,1,UV,0,13.97156092
#282,1,UV,0,13.97280301
#291,1,UV,0,13.97404404
#022,1,UV,0,13.97466416
#282,1,UV,0,13.97590359
#289,1,UV,0,13.97590359
#281,1,UV,0,13.9765229
#970,1,UV,0,13.98023322
#317,1,UV,0,13.98085068
#281,1,UV,0,13.98146788
#131,1,UV,0,13.98208481
#281,1,UV,0,13.98393402
#282,1,UV,0,13.98393402
#003,1,UV,0,13.98639596
#289,1,UV,0,13.98639596
#003,1,UV,0,13.98762535
#003,1,UV,0,13.98946749
#131,1,UV,0,13.98946749
#317,1,UV,0,13.98946749
#263,1,UV,0,13.99069427
#022,1,UV,0,13.99559099
#974,1,UV,0,13.99681258
#281,1,UV,0,13.99742298
#022,1,UV,0,13.99864302
#289,1,UV,0,13.99986203
#970,1,UV,0,13.99986203
#317,1,UV,0,14.00047114
#022,1,UV,0,14.00108001
#022,1,UV,0,14.00229696
#131,1,UV,0,14.00412046
#003,1,UV,0,14.00533485
#009,1,UV,0,14.00654822
#131,1,UV,0,14.00654822
#003,1,UV,0,14.00715452
#258,1,UV,0,14.00836636
#258,1,UV,0,14.01018221
#003,1,UV,0,14.01139151
#022,1,UV,0,14.01139151
#258,1,UV,0,14.01139151
#281,1,UV,0,14.01199578
#258,1,UV,0,14.01441034
#303,1,UV,0,14.01501334
#022,1,UV,0,14.0162186
#258,1,UV,0,14.0162186
#303,1,UV,0,14.01682085
#006,1,UV,0,14.01742286
#258,1,UV,0,14.01742286
#970,1,UV,0,14.0186261
#281,1,UV,0,14.01982835
#281,1,UV,0,14.0204291
#289,1,UV,0,14.02102959
#281,1,UV,0,14.02162984
#289,1,UV,0,14.02162984
#974,1,UV,0,14.02282959
#303,1,UV,0,14.02342909
#009,1,UV,0,14.02522609
#258,1,UV,0,14.02642285
#970,1,UV,0,14.02642285
#303,1,UV,0,14.02761862
#009,1,UV,0,14.0288134
#006,1,UV,0,14.02941042
#281,1,UV,0,14.02941042
#258,1,UV,0,14.03000719
#974,1,UV,0,14.03119999
#003,1,UV,0,14.03179603
#281,1,UV,0,14.03239181
#289,1,UV,0,14.03298735
#970,1,UV,0,14.03298735
#258,1,UV,0,14.03417769
#970,1,UV,0,14.03417769
#281,1,UV,0,14.0347725
#970,1,UV,0,14.0347725
#022,1,UV,0,14.03536705
#009,1,UV,0,14.03596137
#263,1,UV,0,14.03714926
#258,1,UV,0,14.03774284
#263,1,UV,0,14.03952211
#258,1,UV,0,14.04661735
#258,1,UV,0,14.0477965
#282,1,UV,0,14.0530908
#258,1,UV,0,14.05367786
#282,1,UV,0,14.05367786
#258,1,UV,0,14.05426468
#282,1,UV,0,14.0554376
#282,1,UV,0,14.05602371
#282,1,UV,0,14.05660957
#974,1,UV,0,14.05660957
#131,1,UV,0,14.0571952
#263,1,UV,0,14.0571952
#263,1,UV,0,14.05778059
#258,1,UV,0,14.06011978
#006,1,UV,0,14.06245519
#009,1,UV,0,14.06245519
#022,1,UV,0,14.06420426
#131,1,UV,0,14.06420426
#131,1,UV,0,14.06595122
#006,1,UV,0,14.0694388
#009,1,UV,0,14.0694388
#022,1,UV,0,14.07117943
#131,1,UV,0,14.07175918
#003,1,UV,0,14.07465441
#974,1,UV,0,14.07465441
#289,1,UV,0,14.07523276
#281,1,UV,0,14.07581088
#131,1,UV,0,14.07638877
#006,1,UV,0,14.08157936
#281,1,UV,0,14.08157936
#282,1,UV,0,14.08215494
#970,1,UV,0,14.08445497
#006,1,UV,0,14.08502941
#282,1,UV,0,14.08560362
#263,1,UV,0,14.0861776
#003,1,UV,0,14.09018906
#131,1,UV,0,14.09018906
#258,1,UV,0,14.09247633
#258,1,UV,0,14.09304759
#258,1,UV,0,14.09304759
#003,1,UV,0,14.09418941
#282,1,UV,0,14.09704002
#970,1,UV,0,14.09760947
#970,1,UV,0,14.09760947
#022,1,UV,0,14.09817869
#006,1,UV,0,14.09988502
#022,1,UV,0,14.10102144
#258,1,UV,0,14.10158932
#303,1,UV,0,14.10158932
#317,1,UV,0,14.10329162
#281,1,UV,0,14.1038586
#258,1,UV,0,14.10442537
#282,1,UV,0,14.10442537
#258,1,UV,0,14.10612432
#281,1,UV,0,14.10669019
#003,1,UV,0,14.10725585
#974,1,UV,0,14.10725585
#282,1,UV,0,14.10782128
#281,1,UV,0,14.10838648
#291,1,UV,0,14.10838648
#289,1,UV,0,14.10895147
#974,1,UV,0,14.10895147
#006,1,UV,0,14.11064511
#282,1,UV,0,14.11064511
#970,1,UV,0,14.11177309
#970,1,UV,0,14.11177309
#006,1,UV,0,14.11233676
#022,1,UV,0,14.11233676
#970,1,UV,0,14.11346342
#282,1,UV,0,14.11402642
#291,1,UV,0,14.11571412
#263,1,UV,0,14.11627624
#282,1,UV,0,14.11627624
#009,1,UV,0,14.11739984
#282,1,UV,0,14.11908359
#006,1,UV,0,14.12188548
#289,1,UV,0,14.12188548
#009,1,UV,0,14.12244521
#303,1,UV,0,14.12356401
#303,1,UV,0,14.12356401
#974,1,UV,0,14.127473
#289,1,UV,0,14.12858791
#970,1,UV,0,14.12858791
#282,1,UV,0,14.13081515
#970,1,UV,0,14.13081515
#263,1,UV,0,14.13137143
#006,1,UV,0,14.13192748
#006,1,UV,0,14.13359438
#970,1,UV,0,14.13692239
#263,1,UV,0,14.13858353
#282,1,UV,0,14.13913682
#009,1,UV,0,14.14465804
#317,1,UV,0,14.14575976
#282,1,UV,0,14.14741075
#006,1,UV,0,14.14960915
#282,1,UV,0,14.15015822
#974,1,UV,0,14.15015822
#022,1,UV,0,14.15235244
#317,1,UV,0,14.15290047
#258,1,UV,0,14.15673088
#303,1,UV,0,14.15727725
#970,1,UV,0,14.15727725
#289,1,UV,0,14.15946067
#022,1,UV,0,14.16000601
#970,1,UV,0,14.16109607
#282,1,UV,0,14.16164079
#022,1,UV,0,14.16218531
#258,1,UV,0,14.16436132
#258,1,UV,0,14.16816146
#258,1,UV,0,14.17141077
#282,1,UV,0,14.17411295
#282,1,UV,0,14.17465278
#258,1,UV,0,14.17681009
#317,1,UV,0,14.17842595
#131,1,UV,0,14.17896417
#289,1,UV,0,14.17950218
#970,1,UV,0,14.17950218
#131,1,UV,0,14.18111503
#970,1,UV,0,14.18540718
#258,1,UV,0,14.1859428
#258,1,UV,0,14.18754847
#289,1,UV,0,14.18754847
#258,1,UV,0,14.18915235
#974,1,UV,0,14.19342069
#291,1,UV,0,14.19555012
#291,1,UV,0,14.19714514
#003,1,UV,0,14.19820751
#022,1,UV,0,14.1992691
#009,1,UV,0,14.2003299
#131,1,UV,0,14.2003299
#258,1,UV,0,14.2003299
#003,1,UV,0,14.20138993
#303,1,UV,0,14.20138993
#970,1,UV,0,14.20138993
#003,1,UV,0,14.20297851
#282,1,UV,0,14.20350765
#291,1,UV,0,14.20456534
#258,1,UV,0,14.20615043
#970,1,UV,0,14.20773378
#970,1,UV,0,14.20878838
#006,1,UV,0,14.21036884
#006,1,UV,0,14.21142152
#317,1,UV,0,14.21142152
#009,1,UV,0,14.21194757
#131,1,UV,0,14.21247343
#303,1,UV,0,14.21352457
#263,1,UV,0,14.21404986
#970,1,UV,0,14.21457495
#970,1,UV,0,14.21667342
#258,1,UV,0,14.21719756
#970,1,UV,0,14.21772151
#303,1,UV,0,14.22190627
#303,1,UV,0,14.22347243
#009,1,UV,0,14.22503689
#970,1,UV,0,14.22503689
#022,1,UV,0,14.225558
#258,1,UV,0,14.2271202
#303,1,UV,0,14.2271202
#009,1,UV,0,14.23127783
#006,1,UV,0,14.23179669
#317,1,UV,0,14.23179669
#009,1,UV,0,14.23283385
#289,1,UV,0,14.2343882
#289,1,UV,0,14.23542351
#303,1,UV,0,14.23594088
#131,1,UV,0,14.23904123
#317,1,UV,0,14.24161977
#289,1,UV,0,14.24213493
#282,1,UV,0,14.24316469
#009,1,UV,0,14.24522201
#974,1,UV,0,14.2472764
#289,1,UV,0,14.2483025
#282,1,UV,0,14.24881527
#970,1,UV,0,14.24881527
#009,1,UV,0,14.25188811
#258,1,UV,0,14.25188811
#970,1,UV,0,14.25342207
#009,1,UV,0,14.25495441
#131,1,UV,0,14.25495441
#282,1,UV,0,14.25546483
#009,1,UV,0,14.25648512
#003,1,UV,0,14.2575047
#263,1,UV,0,14.2575047
#303,1,UV,0,14.25801421
#282,1,UV,0,14.25852355
#003,1,UV,0,14.26005048
#282,1,UV,0,14.2615758
#006,1,UV,0,14.26208388
#258,1,UV,0,14.26360705
#289,1,UV,0,14.26360705
#022,1,UV,0,14.26816693
#974,1,UV,0,14.27069398
#282,1,UV,0,14.27170357
#009,1,UV,0,14.27422444
#970,1,UV,0,14.27422444
#022,1,UV,0,14.27724368
#289,1,UV,0,14.27925301
#258,1,UV,0,14.28075817
#289,1,UV,0,14.28176074
#003,1,UV,0,14.28276261
#006,1,UV,0,14.28276261
#009,1,UV,0,14.28326328
#022,1,UV,0,14.28376378
#022,1,UV,0,14.28476426
#282,1,UV,0,14.28526425
#258,1,UV,0,14.2882605
#282,1,UV,0,14.28975629
#282,1,UV,0,14.29125054
#006,1,UV,0,14.29174828
#974,1,UV,0,14.29522765
#282,1,UV,0,14.29622022
#970,1,UV,0,14.29770779
#289,1,UV,0,14.29869865
#289,1,UV,0,14.29869865
#006,1,UV,0,14.30067833
#258,1,UV,0,14.30067833
#281,1,UV,0,14.30117283
#289,1,UV,0,14.30166716
#003,1,UV,0,14.30216132
#282,1,UV,0,14.30512272
#289,1,UV,0,14.30512272
#003,1,UV,0,14.3061085
#009,1,UV,0,14.30660114
#974,1,UV,0,14.30660114
#303,1,UV,0,14.30807805
#263,1,UV,0,14.31053621
#281,1,UV,0,14.31151831
#281,1,UV,0,14.3120091
#022,1,UV,0,14.31249973
#970,1,UV,0,14.31299019
#281,1,UV,0,14.31446058
#282,1,UV,0,14.31544001
#003,1,UV,0,14.31592947
#009,1,UV,0,14.31788567
#282,1,UV,0,14.3183743
#970,1,UV,0,14.3183743
#003,1,UV,0,14.31983922
#317,1,UV,0,14.31983922
#131,1,UV,0,14.32032719
#289,1,UV,0,14.320815
#974,1,UV,0,14.32130264
#282,1,UV,0,14.32276459
#303,1,UV,0,14.32714155
#022,1,UV,0,14.32762706
#974,1,UV,0,14.3305367
#006,1,UV,0,14.33198932
#009,1,UV,0,14.33392388
#258,1,UV,0,14.33392388
#303,1,UV,0,14.33440711
#009,1,UV,0,14.33633843
#263,1,UV,0,14.33682086
#303,1,UV,0,14.33778522
#282,1,UV,0,14.33874895
#022,1,UV,0,14.34019333
#263,1,UV,0,14.34163627
#003,1,UV,0,14.34307776
#009,1,UV,0,14.34355794
#022,1,UV,0,14.34355794
#263,1,UV,0,14.34451781
#003,1,UV,0,14.34499751
#006,1,UV,0,14.34739362
#131,1,UV,0,14.34930764
#263,1,UV,0,14.3502637
#258,1,UV,0,14.35265109
#282,1,UV,0,14.35455815
#131,1,UV,0,14.35551074
#289,1,UV,0,14.35551074
#282,1,UV,0,14.3559868
#258,1,UV,0,14.3564627
#003,1,UV,0,14.35693844
#003,1,UV,0,14.35836474
#289,1,UV,0,14.35978962
#974,1,UV,0,14.36073876
#303,1,UV,0,14.3612131
#974,1,UV,0,14.3621613
#970,1,UV,0,14.36358245
#006,1,UV,0,14.3645291
#003,1,UV,0,14.36642054
#289,1,UV,0,14.36689301
#974,1,UV,0,14.36736533
#009,1,UV,0,14.36783749
#022,1,UV,0,14.3683095
#263,1,UV,0,14.3683095
#263,1,UV,0,14.36878135
#281,1,UV,0,14.36925305
#281,1,UV,0,14.36925305
#303,1,UV,0,14.3697246
#003,1,UV,0,14.37019599
#970,1,UV,0,14.37066723
#263,1,UV,0,14.37208002
#289,1,UV,0,14.37208002
#317,1,UV,0,14.37208002
#258,1,UV,0,14.37255064
#003,1,UV,0,14.37302111
#970,1,UV,0,14.37349143
#974,1,UV,0,14.3744316
#282,1,UV,0,14.37490146
#289,1,UV,0,14.37537116
#006,1,UV,0,14.37771739
#289,1,UV,0,14.37771739
#282,1,UV,0,14.37959163
#009,1,UV,0,14.38146344
#303,1,UV,0,14.38193101
#131,1,UV,0,14.3842666
#003,1,UV,0,14.38659842
#970,1,UV,0,14.3879957
#282,1,UV,0,14.38892647
#289,1,UV,0,14.38892647
#282,1,UV,0,14.38939163
#303,1,UV,0,14.38985664
#009,1,UV,0,14.39078621
#974,1,UV,0,14.39264356
#003,1,UV,0,14.39866348
#317,1,UV,0,14.39866348
#263,1,UV,0,14.39912552
#289,1,UV,0,14.39912552
#970,1,UV,0,14.3995874
#282,1,UV,0,14.40051072
#258,1,UV,0,14.40143346
#303,1,UV,0,14.4018946
#258,1,UV,0,14.40327716
#282,1,UV,0,14.40327716
#282,1,UV,0,14.40327716
#006,1,UV,0,14.40373772
#258,1,UV,0,14.40465839
#009,1,UV,0,14.4060383
#258,1,UV,0,14.40695751
#970,1,UV,0,14.40741689
#258,1,UV,0,14.40787613
#003,1,UV,0,14.40833522
#258,1,UV,0,14.40971162
#282,1,UV,0,14.40971162
#131,1,UV,0,14.4110867
#281,1,UV,0,14.41246048
#970,1,UV,0,14.41291812
#303,1,UV,0,14.41566088
#291,1,UV,0,14.41657398
#974,1,UV,0,14.41703031
#303,1,UV,0,14.4174865
#289,1,UV,0,14.41976528
#258,1,UV,0,14.42113082
#258,1,UV,0,14.42204047
#282,1,UV,0,14.42340386
#022,1,UV,0,14.42385804
#970,1,UV,0,14.42385804
#289,1,UV,0,14.42476596
#970,1,UV,0,14.42476596
#258,1,UV,0,14.42521971
#258,1,UV,0,14.42567332
#022,1,UV,0,14.4265801
#970,1,UV,0,14.42884458
#289,1,UV,0,14.42929704
#282,1,UV,0,14.43020155
#303,1,UV,0,14.4306536
#303,1,UV,0,14.43200888
#281,1,UV,0,14.43291169
#009,1,UV,0,14.43426485
#258,1,UV,0,14.43561674
#970,1,UV,0,14.43561674
#009,1,UV,0,14.43606709
#003,1,UV,0,14.4374173
#258,1,UV,0,14.4374173
#974,1,UV,0,14.43921561
#282,1,UV,0,14.44011393
#289,1,UV,0,14.44101168
#006,1,UV,0,14.44325363
#317,1,UV,0,14.44459713
#263,1,UV,0,14.44504469
#282,1,UV,0,14.44593938
#258,1,UV,0,14.44638652
#263,1,UV,0,14.44638652
#258,1,UV,0,14.44683352
#974,1,UV,0,14.44772711
#022,1,UV,0,14.45085031
#282,1,UV,0,14.45307704
#258,1,UV,0,14.45352197
#289,1,UV,0,14.45530033
#282,1,UV,0,14.4570765
#006,1,UV,0,14.4584072
#258,1,UV,0,14.46239193
#970,1,UV,0,14.46371774
#282,1,UV,0,14.46460093
#258,1,UV,0,14.46548358
#009,1,UV,0,14.46592471
#289,1,UV,0,14.46636569
#263,1,UV,0,14.4681283
#281,1,UV,0,14.4681283
#022,1,UV,0,14.46944885
#263,1,UV,0,14.47076818
#282,1,UV,0,14.47164707
#009,1,UV,0,14.4729644
#281,1,UV,0,14.4729644
#022,1,UV,0,14.47384195
#974,1,UV,0,14.47471897
#022,1,UV,0,14.47515728
#970,1,UV,0,14.47559546
#022,1,UV,0,14.47690919
#006,1,UV,0,14.47822172
#003,1,UV,0,14.47909608
#970,1,UV,0,14.47996992
#009,1,UV,0,14.48040663
#289,1,UV,0,14.48084322
#003,1,UV,0,14.48127967
#022,1,UV,0,14.48171599
#282,1,UV,0,14.48302416
#970,1,UV,0,14.48302416
#006,1,UV,0,14.48389562
#003,1,UV,0,14.48476655
#009,1,UV,0,14.48476655
#970,1,UV,0,14.48520182
#289,1,UV,0,14.48650683
#131,1,UV,0,14.48781067
#258,1,UV,0,14.48867924
#289,1,UV,0,14.48954729
#289,1,UV,0,14.48954729
#022,1,UV,0,14.49084838
#131,1,UV,0,14.49344705
#303,1,UV,0,14.4951769
#022,1,UV,0,14.4990615
#003,1,UV,0,14.5012151
#303,1,UV,0,14.50164543
#282,1,UV,0,14.50293566
#009,1,UV,0,14.50465418
#009,1,UV,0,14.50594172
#022,1,UV,0,14.50851337
#131,1,UV,0,14.50851337
#289,1,UV,0,14.50851337
#258,1,UV,0,14.50936957
#258,1,UV,0,14.51065292
#258,1,UV,0,14.51108045
#003,1,UV,0,14.51193513
#003,1,UV,0,14.51193513
#974,1,UV,0,14.51364296
#003,1,UV,0,14.51406961
#009,1,UV,0,14.51406961
#974,1,UV,0,14.51875438
#282,1,UV,0,14.52130331
#003,1,UV,0,14.52172769
#303,1,UV,0,14.52215195
#289,1,UV,0,14.52257609
#258,1,UV,0,14.5230001
#263,1,UV,0,14.5230001
#317,1,UV,0,14.5230001
#317,1,UV,0,14.52427138
#282,1,UV,0,14.52469489
#303,1,UV,0,14.52511828
#281,1,UV,0,14.52681059
#006,1,UV,0,14.53018927
#282,1,UV,0,14.53018927
#282,1,UV,0,14.53018927
#970,1,UV,0,14.53103271
#003,1,UV,0,14.53356006
#009,1,UV,0,14.53356006
#263,1,UV,0,14.53650305
#131,1,UV,0,14.5373428
#282,1,UV,0,14.5373428
#022,1,UV,0,14.53944004
#317,1,UV,0,14.54027809
#282,1,UV,0,14.54111565
#281,1,UV,0,14.54195272
#974,1,UV,0,14.54278931
#303,1,UV,0,14.54779867
#258,1,UV,0,14.54863188
#263,1,UV,0,14.5494646
#022,1,UV,0,14.54988078
#131,1,UV,0,14.55029684
#282,1,UV,0,14.55195989
#006,1,UV,0,14.55403601
#291,1,UV,0,14.55569476
#263,1,UV,0,14.55610915
#022,1,UV,0,14.55652342
#003,1,UV,0,14.5573516
#006,1,UV,0,14.55817931
#258,1,UV,0,14.55900654
#282,1,UV,0,14.55900654
#131,1,UV,0,14.5598333
#003,1,UV,0,14.56024651
#022,1,UV,0,14.56024651
#006,1,UV,0,14.56189813
#281,1,UV,0,14.56272324
#009,1,UV,0,14.56766398
#131,1,UV,0,14.56766398
#970,1,UV,0,14.56807494
#282,1,UV,0,14.56848579
#009,1,UV,0,14.56889652
#291,1,UV,0,14.57258786
#970,1,UV,0,14.57463452
#003,1,UV,0,14.57545238
#970,1,UV,0,14.57749499
#970,1,UV,0,14.57790316
#317,1,UV,0,14.57871917
#006,1,UV,0,14.58116441
#263,1,UV,0,14.58319896
#282,1,UV,0,14.58319896
#131,1,UV,0,14.58523063
#006,1,UV,0,14.58604251
#282,1,UV,0,14.58725946
#303,1,UV,0,14.58807019
#263,1,UV,0,14.58847538
#003,1,UV,0,14.58969028
#258,1,UV,0,14.58969028
#006,1,UV,0,14.59049965
#131,1,UV,0,14.59453968
#281,1,UV,0,14.59453968
#970,1,UV,0,14.59695828
#970,1,UV,0,14.59897069
#970,1,UV,0,14.59897069
#303,1,UV,0,14.59937284
#022,1,UV,0,14.6005786
#303,1,UV,0,14.6009803
#258,1,UV,0,14.60338813
#003,1,UV,0,14.60499113
#281,1,UV,0,14.60499113
#970,1,UV,0,14.6093902
#317,1,UV,0,14.60978945
#974,1,UV,0,14.61018859
#317,1,UV,0,14.61337775
#970,1,UV,0,14.61337775
#009,1,UV,0,14.6137759
#291,1,UV,0,14.61457187
#006,1,UV,0,14.61616249
#282,1,UV,0,14.61616249
#258,1,UV,0,14.61695715
#006,1,UV,0,14.6201314
#970,1,UV,0,14.6201314
#009,1,UV,0,14.62052769
#131,1,UV,0,14.62290315
#282,1,UV,0,14.62290315
#303,1,UV,0,14.62290315
#317,1,UV,0,14.62329868
#263,1,UV,0,14.6236941
#006,1,UV,0,14.6252747
#009,1,UV,0,14.6252747
#009,1,UV,0,14.62724802
#003,1,UV,0,14.62764236
#317,1,UV,0,14.62882474
#974,1,UV,0,14.62921865
#258,1,UV,0,14.63000614
#282,1,UV,0,14.63000614
#289,1,UV,0,14.63000614
#009,1,UV,0,14.63079321
#022,1,UV,0,14.63079321
#003,1,UV,0,14.63197301
#317,1,UV,0,14.63197301
#009,1,UV,0,14.63511443
#282,1,UV,0,14.6405955
#282,1,UV,0,14.6405955
#009,1,UV,0,14.6421577
#282,1,UV,0,14.6421577
#009,1,UV,0,14.64332825
#289,1,UV,0,14.64410808
#003,1,UV,0,14.64449784
#317,1,UV,0,14.64449784
#970,1,UV,0,14.64449784
#282,1,UV,0,14.64605583
#258,1,UV,0,14.64838966
#022,1,UV,0,14.64877826
#006,1,UV,0,14.64916676
#263,1,UV,0,14.64955516
#258,1,UV,0,14.64994345
#289,1,UV,0,14.64994345
#022,1,UV,0,14.65304602
#282,1,UV,0,14.65304602
#006,1,UV,0,14.65536858
#009,1,UV,0,14.65536858
#303,1,UV,0,14.65575531
